SMILES,CHANNEL_OUTCOME,assay_type
CO[Si](OC)(OC)CCCN1C(=O)N(CCC[Si](OC)(OC)OC)C(=O)N(CCC[Si](OC)(OC)OC)C1=O,inactive,Liver
Cl.N#CC3=CC(c1ccc2nccn2c1)=C(C)NC3=O,inactive,Liver
OC(=O)c1cccc(c1)C(=O)O,inactive,Liver
CC(CC)N(C)C(=O)c2cc1ccccc1c(n2)c3ccccc3Cl,antagonist,Liver
FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C[N+]1(CCCC)CCCCC1,inactive,Liver
O=C(C=C(C)CC\C=C(/C)C)OC,inactive,Liver
Clc1cc(ccc1)N(CCO)CCO,inactive,Liver
Oc2cc3ccccc3c1ccccc12,antagonist,Liver
NS(=O)(=O)c2cc(c(NCc1ccco1)cc2Cl)C(=O)O,agonist,Liver
CC(Cl)C(=O)O,inactive,Liver
Br.OC[C@H](c1ccccc1)C(=O)O[C@H]2C[C@@H]3N(C)[C@H](C2)[C@H]4O[C@@H]34,inactive,Liver
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,inactive,Liver
CS(C)=O,inactive,Liver
[O-][N+](=O)\C=C(/NC)NCCSCc1ccc(CN(C)C)o1,inactive,Liver
BrCCCCCCCC,inactive,Liver
O=[N+]([O-])c1ccccc1CCl,inactive,Liver
O=C(C=Cc1ccccc1)OCC,inactive,Liver
Oc1ccccc1C(C)CCC,agonist,Liver
Clc1ccc(cc1)\C(=C(/Cl)Cl)c2ccc(Cl)cc2,agonist,Liver
O=C(N)c1ccc(cc1Cl)[N+]([O-])=O,inactive,Liver
O=[N+]([O-])c1ccc(CCO)cc1,inactive,Liver
Cc1ccc2ccccc2c1,inactive,Liver
[Ca+2].[O-]C(=O)C(C)(CC)CCC(C)C.CC(C)CCC(C)(CC)C([O-])=O,inactive,Liver
O=C(C)NC(CCC(N)=O)C(=O)O,inactive,Liver
C=CC(=O)OCC(C)C,inactive,Liver
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl,inactive,Liver
O=C1CCc2ccccc2O1,agonist,Liver
[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)N(CCO)CCO)Nc6ccc(/C=C/c3ccc(cc3S([O-])(=O)=O)Nc5nc(Nc4ccc(cc4)S([O-])(=O)=O)nc(n5)N(CCO)CCO)c(c6)S([O-])(=O)=O,inactive,Liver
Clc2cc(NC(=O)Nc1ccccc1)ccn2,antagonist,Liver
CN1CCN(CC1)C2=Nc4cc(F)ccc4Cc3ccccc23,inactive,Liver
Oc1ccc(cc1)C(=O)OCCCCCC,antagonist,Liver
[O-][n+]1ccccc1C,inactive,Liver
NCCCOCCCCCCCC,agonist,Liver
Cl.CC(C)NCC(O)COc1ccc(cc1C(C)=O)NC(=O)CCC,inactive,Liver
COc1cccc(OC)c1C(=O)O,inactive,Liver
O=C(O)CCCCCCCCCCC(=O)O,inactive,Liver
c1cc(ccc1)c2cccc(c2)c3ccccc3,agonist,Liver
CNC.CN(C)C(=S)S,agonist,Liver
N#Cc1ccccc1Cl,inactive,Liver
O=C1CCC(CC1)C(C)(C)C,inactive,Liver
CCN(CC)C(=S)SSC(=S)N(CC)CC,antagonist,Liver
O=C(Oc1ccccc1)c3ccccc3C(=O)Oc2ccccc2,antagonist,Liver
O=C(C)Oc1ccc(C)cc1,agonist,Liver
Brc1ccc(cc1)c2ccccc2,inactive,Liver
OC=1C(=O)O[C@H]([C@H](O)CO)C=1O,inactive,Liver
N#CC(C)(C)O,inactive,Liver
COc1ccc(cc1)C3C(=O)c2ccccc2C3=O,inactive,Liver
OC(=O)CCc1nc(c(o1)c2ccccc2)c3ccccc3,inactive,Liver
Oc1ccccc1S(O)(=O)=O,inactive,Liver
Cc1cc(N)ccc1,inactive,Liver
O=C(OCC)NCCOc1ccc(cc1)Oc2ccccc2,inactive,Liver
CCCCCCCCC=O,agonist,Liver
CC(C)(C)c1ccc(OCC(C)OS(=O)OCCCl)cc1,inactive,Liver
O=C(c1ccc(O)cc1)c2ccccc2,inactive,Liver
O=C1CCN(N1)c2ccccc2,inactive,Liver
[O-][N+](=O)c1ccc2ncccc2c1,inactive,Liver
Cl.COc1c(cc(cc1OC)CCN)OC,inactive,Liver
Cl.OC(CCN1CCCC1)(c2ccccc2)C3CCCCC3,inactive,Liver
O=C2NOC=1CNCCC=12,agonist,Liver
O=C(CCCCCC)c1ccccc1,inactive,Liver
[Na+].[Na+].O.O.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(CSC2=NC(=O)C([O-])=NN2C)CS[C@@H]34)C([O-])=O,inactive,Liver
CCCCCCCCc1ccc(cc1)Nc2ccc(cc2)CCCCCCCC,inactive,Liver
F[P-](F)(F)(F)(F)F.C[n+]1ccn(CCCCCCCCCCCC)c1,antagonist,Liver
O=C(c1ccc(Cl)cc1)c2ccccc2,inactive,Liver
CCC(=O)OCc1ccccc1,inactive,Liver
Clc2ccc(C(OCC=C)Cn1ccnc1)c(Cl)c2,antagonist,Liver
O=C(CCCCCCC/C=C\CCCCCCCC)OCC,inactive,Liver
CCCCCCC(CO)CCCC,agonist,Liver
c3ccc2ccc1cccc4c1c2c3c5ccccc45,inactive,Liver
S=P(N)(Oc1ccccc1C(=O)OC(C)C)OC,inactive,Liver
O=S(=O)(Nc1nc(C)cc(C)n1)c2ccc(N)cc2,inactive,Liver
Cl.CC2CC(OC(=O)C(O)c1ccccc1)CC(C)(C)N2C,inactive,Liver
CCN(CC)C(=O)SCC,inactive,Liver
Clc1ccccc1C34OCCN4CC(=O)Nc2ccc(Cl)cc23,inactive,Liver
CO[Si](CCC1CC2OC2CC1)(OC)OC,inactive,Liver
Nc1cc(ccc1O)[N+]([O-])=O,inactive,Liver
O=C(O)CCC(=O)O.CN1CCN(CC1)C3=Nc4ccccc4Oc2ccc(Cl)cc23,agonist,Liver
Clc1cc(c(OC)cc1N)C(=O)NC3CCN(CCCOc2ccc(F)cc2)CC3OC,agonist,Liver
CCCCCl,inactive,Liver
CCC(C)c1ccccc1,inactive,Liver
BrC(Br)(Cl)Cl,inactive,Liver
COc1ccc2ccccc2c1,inactive,Liver
O=C(OC(C)COC(C)COC(C)COC(=O)C=C)C=C,antagonist,Liver
CC(C)C(=O)OCCc1ccccc1,inactive,Liver
O=C(OCCCCOC(=O)C=C)C=C,antagonist,Liver
C\C(=[O+]\[Cr](\[O+]=C(\C)[CH-]C(C)=O)\[O+]=C(\C)[CH-]C(C)=O)[CH-]C(C)=O,inactive,Liver
C1C=CCC1,inactive,Liver
C=CC#N,inactive,Liver
FC(F)(F)S([O-])(=O)=O.CCCC[n+]1ccccc1,inactive,Liver
Clc2cccc(Cl)c2OC(C)C1=NCCN1,inactive,Liver
[K+].[O-]C(=O)Cc2cccc1ccccc12,inactive,Liver
O=C(Oc1cccc(c1)NC(=O)N(C)C)NC(C)(C)C,inactive,Liver
O=[N+]([O-])c1ccc(cc1)C(C)=O,inactive,Liver
Cl.CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,antagonist,Liver
Cl.Clc1ccc(CC(C)(O)C(C)CN(C)C)cc1,agonist,Liver
CC(C)(C)OC=O,inactive,Liver
CSc1ccc(cc1)/C=C3\c2ccc(F)cc2C(CC(=O)O)=C3C,inactive,Liver
Cl.CC(C)(C)[C@@](C)(O)[C@H]7C[C@]64CC[C@]7(OC)[C@@H]1Oc3c(O)ccc2C[C@H]6N(CC[C@]14c23)CC5CC5,antagonist,Liver
O=C3c1ccccc1c2ccccc23,inactive,Liver
O\N=C/C(C)(C)SC,inactive,Liver
[Cl-].[Cl-].C=2CC([Ti+2]C1=CC=CC1)=CC=2,antagonist,Liver
OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(C)=O,inactive,Liver
CN1CC/C(CC1)=C3\c4ccccc4CC(=O)c2sccc23,inactive,Liver
Cc1ccc(C)cc1[N+](=O)[O-],inactive,Liver
CC1(CC)CC(=O)NC1=O,inactive,Liver
CC(=O)O,inactive,Liver
O=C1CCCCCCCCCCOCCCCO1,inactive,Liver
[Ca+2].O=S([O-])(=O)c1ccc(cc1)C(CC)CCCCCCCCC.CCC(CCCCCCCCC)c1ccc(cc1)S([O-])(=O)=O,agonist,Liver
O=C(O)C(=O)CC(=O)O,inactive,Liver
[Na+].[Na+].O.[O-]S(=O)(=O)c2cccc1c2cccc1S([O-])(=O)=O,inactive,Liver
O=[N+]([O-])c1ccc(C)cc1N,inactive,Liver
O=C(N1CCN(CC1)c3nc2cc(OC)c(OC)cc2c(N)n3)c4ccco4,antagonist,Liver
OC(\C(=C/c1ccc(Cl)cc1Cl)n2cncn2)C(C)(C)C,antagonist,Liver
NNc1nc(cs1)c2ccc(N)cc2,antagonist,Liver
O=C(OCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCC,inactive,Liver
CCN(CC)C(=O)C(C)Oc2cccc1ccccc12,antagonist,Liver
CCCCCCCCCC,inactive,Liver
CCCCOP(O)(=O)OCCCC,inactive,Liver
Cl.Cl.COc2ccc(CN1CCNCC1)c(OC)c2OC,inactive,Liver
Cl.NC(=O)C=3C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@H](C)[C@H]2[C@H](O)[C@H]4[C@@H](C=3O)N(C)C,inactive,Liver
CN1CCN(N)CC1,inactive,Liver
Cl.Cl.COc4cc5CCN[C@H](C[C@H]1C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC)c5cc4OC,antagonist,Liver
Nc1ccc(cc1)N(C)C,antagonist,Liver
O=S(=O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,inactive,Liver
O=C(OC)[C@@]5(O)C[C@@]4(CCCN3CCc2c1ccccc1n5c2[C@@H]34)CC,inactive,Liver
CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C=3C(=O)O,inactive,Liver
Nc1ccc(cc1)C(=O)OCCCC,antagonist,Liver
c1c4ccccc4cc3c1ccc2ccccc23,agonist,Liver
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,antagonist,Liver
O=C(OCC)[C@H](CCC)N[C@@H](C)C(=O)N1[C@@H](C[C@@H]2CCCC[C@H]12)C(=O)O,inactive,Liver
O=C2c1ccccc1C(=O)c3c2c(N)c(Br)cc3Br,inactive,Liver
Nc1ccc(OCCCC)cc1,inactive,Liver
CCOC(C)OCC\C=C/CC,inactive,Liver
Cl.O=C(OCC)Nc1cc2N(c3ccccc3Sc2cc1)C(=O)CCN4CCOCC4,inactive,Liver
CCCCCCCOC(=O)CCC,inactive,Liver
Clc1ccc(CCCC[N+](CC)(CC)CCCCCCC)cc1.[O-]S(=O)(=O)c1ccc(C)cc1,antagonist,Liver
CC(C)c1ccc(cc1)OP(=O)(Oc2ccc(cc2)C(C)C)Oc3ccc(cc3)C(C)C,inactive,Liver
Oc2ccc(CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)cc2,inactive,Liver
O=C(Cl)c1ccc(Cl)cc1,antagonist,Liver
OCC(O)CNC(=O)c1c(I)c(N(CC(O)CO)C(C)=O)c(I)c(c1I)C(=O)NCCO,inactive,Liver
Oc1ccc(CCCC)cc1,agonist,Liver
C\C(C)=C\CCC(\C)=C\COC(C)=O,inactive,Liver
Cl.Nc1nc(C)ncc1CN(C=O)C(/C)=C(/CCOC(=O)OCC)SC(=O)OCC,inactive,Liver
CCC(C(=O)OCCN(CC)CC)c1ccccc1,inactive,Liver
CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c2c3cc(ccc3oc2CCCC)NS(C)(=O)=O,antagonist,Liver
O=C(OCc1ccccc1)Cc2ccccc2,inactive,Liver
CCSCC,inactive,Liver
[O-]S(=O)(=O)CCC[N+](C)(C)CCCCCCCCCCCC,inactive,Liver
[K+].[O-]C(=O)C(CC)CCCC,inactive,Liver
O=C(OCCOCCCC)c1ccccc1C(=O)OCCOCCCC,inactive,Liver
CN(C)CCOC(=O)c1cc3c(cc1)n(Cc2ccccc2)c(C)c3C,antagonist,Liver
CCC(CCCC)COC(=O)C(\C#N)=C(\c1ccccc1)c2ccccc2,inactive,Liver
C[n+]1ccn(CC)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,inactive,Liver
CC(=O)O.CC(C)c2cc3CC[C@@H]1[C@](C)(CCC[C@@]1(C)CN)c3cc2,antagonist,Liver
CC(C)(O)c1ccc(cc1)CNC(=O)c3cccnc3Oc2ccc(F)cc2,inactive,Liver
O(CCN1CCOCC1)CCN2CCOCC2,inactive,Liver
O=CCc1ccccc1,agonist,Liver
CCC(O)OCCCC,inactive,Liver
Oc1ccc(cc1)C(=O)OCCCCCCCC,agonist,Liver
O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2,inactive,Liver
O=C(CC)c1ccccc1,inactive,Liver
Oc1ccc(C)c2cccnc12,agonist,Liver
O=[N+]([O-])c1ccccc1C(C)=O,inactive,Liver
Cl.Clc1ccc(s1)c5onc(Cn3c4ccc(cc4cc3C(=O)NC2CCN(CC2)C(C)C)C(=O)O[C@@H](C)OC(=O)OCC)c5,antagonist,Liver
O=C(OCCCC)C(C)Oc1ccc(cc1)Oc2ccc(cn2)C(F)(F)F,inactive,Liver
CC1(CCCCC1)COc3ccc(CC2SC(=O)NC2=O)cc3,agonist,Liver
[Ca+2].O.O=C1[N-]S(=O)(=O)c2ccccc12.O=C1[N-]S(=O)(=O)c2ccccc12,agonist,Liver
CCCCCCCCCCC,inactive,Liver
O=S(=O)(Nc1cc(OC)ncn1)c2ccc(N)cc2,inactive,Liver
O=S(Cl)(=O)c1c(Cl)cccc1Cl,inactive,Liver
CC(=O)C(C)O,inactive,Liver
CC(C)(C)c1ccc(CC(C)C=O)cc1,inactive,Liver
CC3(C)C(C(=O)OC(C#N)c2cccc(Oc1ccccc1)c2)C3(C)C,agonist,Liver
Oc1cnc(C)cc1,inactive,Liver
COC(COCCOC)OC,inactive,Liver
Cc1ccc(cc1O)C(C)C,agonist,Liver
O=[N+]([O-])c1ccc(cc1)[As](O)(O)=O,antagonist,Liver
Clc1ccc(OC(C)(C)C(=O)OCC)cc1,agonist,Liver
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,antagonist,Liver
Fc2cc(ccc2c1ccccc1)C(C)C(=O)O,agonist,Liver
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,agonist,Liver
OCCN(CCO)CCO,inactive,Liver
Oc2ccccc2C(=O)Oc1ccc(cc1)C(C)(C)C,inactive,Liver
CS(=O)(=O)O.CCOc1cccc(c1)[C@@]2(CC[C@@H](C)CC2)N3CCN(CC3)c4ccccc4,inactive,Liver
CC(C)c1cccc(C(C)C)c1O,antagonist,Liver
[Na+].Cc1ccc(cc1)S(=O)([O-])=O,inactive,Liver
COc1cc2c3ccccc3oc2cc1N,inactive,Liver
O=S(=O)(O)c1cc(O)c2ccc(N)cc2c1,antagonist,Liver
O=C(O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(OC)c(OC)cc3C[C@H]2C(=O)O,inactive,Liver
O=C(O)C=2N3C(=O)[C@@H](NC(=O)Cc1cccs1)[C@H]3SCC=2COC(C)=O,inactive,Liver
C1N3CN2CN(CN1C2)C3,antagonist,Liver
C=CC(=O)CC,inactive,Liver
O=C(C(C)C)c1ccccc1,inactive,Liver
Nc1nc2ccccc2s1,inactive,Liver
Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)C(=C)CC,antagonist,Liver
CC(CC(C)(C)C)CC(=O)O,inactive,Liver
ClC(Cl)C(=O)N(CC=C)CC=C,inactive,Liver
Nc1c3ccccc3nc2CCCCc12,inactive,Liver
COCCOCCOCCOCCO,inactive,Liver
CC(C)C1(O)CC=C(C)CC1,inactive,Liver
O=C(Oc1ccccc1)c3ccc2ccccc2c3O,agonist,Liver
[Na+].[O-]C(=O)[C@@H](C)c1ccc2cc(ccc2c1)OC,inactive,Liver
CC(C)N(CCC(c1ccccn1)(c2ccccc2)C(N)=O)C(C)C,inactive,Liver
N#Cc1cscn1,inactive,Liver
SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)CC,inactive,Liver
Brc3ccc(Nc1c(F)c2ncn(C)c2cc1C(=O)NOCCO)c(Cl)c3,antagonist,Liver
Clc1nc(NCC)nc(NC(C)(C)C#N)n1,inactive,Liver
CN(C)CCOC(=O)C(=C)C,inactive,Liver
O=C(OCCOP(O)(=O)OCCOC(=O)C(=C)C)C(=C)C,inactive,Liver
ClCc1ccccc1,inactive,Liver
Nc2nc(N)ncc2Cc1ccc(OC)c(OC)c1,inactive,Liver
Cl.NC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2C[C@H]4C(=C(O)[C@]2(O)C1=O)C(=O)c3c(O)ccc(Cl)c3[C@@]4(C)O,inactive,Liver
O[C@H]1[C@@H](O)[C@H](O)CO[C@@]1(O)CO,inactive,Liver
[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,inactive,Liver
O=P(Oc1ccccc1)(Oc2ccc(C)cc2)Oc3ccccc3,inactive,Liver
Cl.CCC(=O)N(c1ccccc1)C2CCN(CC2C)CCc3cccs3,inactive,Liver
Clc1ccc(OCC(=O)O)cc1,inactive,Liver
Clc1ccc(OCC(=O)NCCN(CC)CC)cc1,agonist,Liver
OCCOCCCCCCCC/C=C\CCCCCCCC,antagonist,Liver
C=C(C)C(=O)OCCCCCCCCCCCC,inactive,Liver
Clc1cc(Cl)ccc1CC#N,inactive,Liver
Oc4cc5CC[C@@H]1[C@H](CC[C@]2(C)[C@H](CC[C@@H]12)OC(=O)CCC3CCCC3)c5cc4,antagonist,Liver
O=C(CCCCCC)OCC=C,inactive,Liver
O=C(OC)\C(=C\OC)c3ccccc3Oc2cc(Oc1ccccc1C#N)ncn2,inactive,Liver
Clc2cc(Cl)ccc2Oc1cc(C(=O)OC)c(cc1)[N+]([O-])=O,inactive,Liver
O=[N+]([O-])c1cc(cc(c1)[N+]([O-])=O)C(N)=O,inactive,Liver
OC(=O)c1ncccc1C(=O)O,inactive,Liver
CCCCOP(OCCCC)OCCCC,inactive,Liver
CC=1NC(C)=C(C(C=1C(=O)OCC)c2cccc(c2)[N+]([O-])=O)C(=O)OC,antagonist,Liver
OP(O)(=O)OCCCCCCCCCCCCC,inactive,Liver
[Na+].O.O=C1[N-]S(=O)(=O)c2ccccc12,inactive,Liver
O=C(Oc1cc(C)cc(c1)C(C)C)NC,inactive,Liver
Clc1cc(OCC(=O)OCCOCCCC)c(Cl)cc1Cl,inactive,Liver
Cc1cc(ccc1)N(C)C(=S)Oc2ccc3ccccc3c2,antagonist,Liver
O=C2CN(CC1c3ccccc3CCCN12)C(=O)C4CCCCC4,inactive,Liver
Cl.COc1cc(ccc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,inactive,Liver
CC(C)(C)c1cc(c(C)cc1O)C(CCC)c2cc(c(O)cc2C)C(C)(C)C,antagonist,Liver
CN(C)C(=O)CCCC,inactive,Liver
Oc1ccc(cc1OC)CNC(=O)CCCCCCCC,agonist,Liver
[Br-].C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,antagonist,Liver
C(CSc1ccccc1)Sc2ccccc2,inactive,Liver
[O-][N+](=O)/N=C(/NC)NCC1CCOC1,inactive,Liver
CN(C)Cc1nc(CSCCNC(=C[N+]([O-])=O)NC)cs1,inactive,Liver
Cc1cc(ccc1)N(C)C(=S)Oc2ccc4c(c2)C3CCC4C3,inactive,Liver
ClC(Cl)(Cl)c1ccc(cc1)C(Cl)(Cl)Cl,inactive,Liver
[Ca+2].CCC(=O)[O-].[O-]C(=O)CC,inactive,Liver
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,inactive,Liver
CCCCC(COP(O)(=O)OCC(CC)CCCC)CC,antagonist,Liver
CC(=C)C(=O)OCCCC,inactive,Liver
[O-][N+](=O)c1ccc(OP(=O)(OC)OC)cc1,inactive,Liver
COP(=O)(OC)OC(Br)C(Cl)(Br)Cl,agonist,Liver
CCCCC(Cl)=O,inactive,Liver
CC(C)(C)C(=O)CC(=O)C(C)(C)C,inactive,Liver
NCCCOCCOCCOCCCN,inactive,Liver
CC(=O)O[C@H]2[C@@H](O)[C@@H]1[C@](C)([C@@H](O)CCC1(C)C)[C@@]3(O)C(=O)C[C@](C)(C=C)O[C@]23C,inactive,Liver
S=C1NC=CN1C,inactive,Liver
OC1CCC(CC1)C(C)(C)CC,agonist,Liver
OCc1cc(ccc1O)C(O)CNC(C)(C)C,inactive,Liver
O=C(NN)c1ccccc1,inactive,Liver
Oc2ccc(Nc1cc(C)c(N)cc1)cc2,antagonist,Liver
O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3,inactive,Liver
OC1(CCNCC1)c2ccccc2,inactive,Liver
CC=1OCC(=O)C=1O,inactive,Liver
Cc1ccc(N)cc1,inactive,Liver
Oc1ccc(cc1O)[C@H](O)[C@H](N)C(=O)O,inactive,Liver
CS(C)(=O)=O,inactive,Liver
Cl.Nc1scc(n1)\C(=C\CC)C(=O)N[C@@H]3C(=O)N2C(=C(COC(N)=O)CS[C@@H]23)C(=O)OCOC(=O)C(C)(C)C,inactive,Liver
CCCC(=O)OC(=O)CCC,inactive,Liver
BrCCO,inactive,Liver
CCNc1ccccc1,inactive,Liver
O=C2C(N)=C(C)N(C)N2c1ccccc1,agonist,Liver
CC(C)(C)Cl,inactive,Liver
CC(C)NC[C@@H](O)COc1ccc(cc1)CC(N)=O,inactive,Liver
CCOc1cccc(N)c1,inactive,Liver
FC(F)(F)c3cccc(C(=O)N[C@H]([C@@H]1CCCCN1)c2ccccc2)c3Cl,antagonist,Liver
O=C(Nc1cc(c(cc1)[N+]([O-])=O)C(F)(F)F)C(C)C,agonist,Liver
[Na+].[Na+].O.O.O.O=C(c1ccc(Br)cc1)c2cccc(CC([O-])=O)c2N.[O-]C(=O)Cc1cccc(c1N)C(=O)c2ccc(Br)cc2,inactive,Liver
CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,agonist,Liver
O=C1NC(=O)C(F)=CN1C(=O)NCCCCCC,inactive,Liver
c1ccc2Oc3ccccc3Oc2c1,agonist,Liver
Cc1cc(C)cc(C)c1C(O)=O,inactive,Liver
O=C1Nc2ccccc2O1,inactive,Liver
Cc3oc(nc3CCC(=O)c2ccc(CC1SC(=O)NC1=O)cc2)c4ccccc4,inactive,Liver
Cl.Cl.O=C(O)COCCN1CCN(CC1)C(c2ccc(Cl)cc2)c3ccccc3,inactive,Liver
ClP(Cl)(Cl)=O,inactive,Liver
O[C@H]3[C@H](Oc1ccc2C(C)=CC(=O)Oc2c1)SC[C@@H](O)[C@@H]3O,inactive,Liver
O=C(O)[C@H](O)[C@@H](O)C(=O)O.CN2CCCN=C2/C=C/c1cccs1,inactive,Liver
CSc1ccc(OP(=S)(OCC)SCCC)cc1,inactive,Liver
CCC(COC(=O)c1ccccc1)CCCC,inactive,Liver
O=C(OC)C1=C(C)NC(COC(N)=O)=C(C1c2cccc(Cl)c2Cl)C(=O)OC(C)C,antagonist,Liver
Cl.NC(=O)NN,inactive,Liver
Brc1ccc2NC(=O)OC(C)(C)c2c1,inactive,Liver
O=C(CCCCCCC/C=C\C/C=C\CCCCC)OCC,inactive,Liver
CC(=O)OCCCCCCCCCC/C=C\CC,antagonist,Liver
Nc1nc(NCC)nc(Cl)n1,inactive,Liver
OC(=O)c1cc(ccc1O)/N=N/c2ccc(cc2)[N+]([O-])=O,inactive,Liver
CC(C)(CO)COC(=O)C(C)(C)CO,inactive,Liver
O=C(O)c1ccccc1C(=O)OCC(CC)CCCC,inactive,Liver
CC(=O)O.N=C(N)NCCCCCCCCCCCC,inactive,Liver
[Br-].CCCC[N+](CCCC)(CCCC)CCCC,inactive,Liver
Cl.Cl.Clc2ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)cc2,antagonist,Liver
CC(C)Cc1ccc(cc1)C(C)C(=O)OCc2ccccn2,inactive,Liver
Nc1c(cc(cc1Br)[N+]([O-])=O)[N+]([O-])=O,inactive,Liver
Brc1ccc(cc1)c2ccc(cc2)C4Cc3ccccc3C(C4)C5=C(O)c6ccccc6SC5=O,antagonist,Liver
Cl.N=C1C=C/C(C=C1)=C(\c2ccc(N)cc2)c3ccc(N)cc3,antagonist,Liver
[O-][N+](=O)c2c3ccccc3cc1ccccc12,inactive,Liver
Cl.Cc4ncccc4Oc1ccc(cn1)NC(=O)N3CCc2cc(C)c(cc23)C(F)(F)F,antagonist,Liver
CC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3C[C@H](C)C1=CC(=O)C=C[C@@]12C,antagonist,Liver
CCOCCC(=O)OCC,inactive,Liver
[Na+].Cc2cc(CC([O-])=O)n(C)c2C(=O)c1ccc(Cl)cc1,inactive,Liver
CC(C)CCOCCC(C)C,inactive,Liver
Nc1ccc(OC)cc1C,inactive,Liver
[Na+].O[Si](O)(O)CCCOP([O-])(C)=O,inactive,Liver
[Na+].N#CCSCC(=O)N[C@]3(OC)C(=O)N2C(=C(CSc1nnnn1C)CS[C@@H]23)C([O-])=O,inactive,Liver
CCCC(Cl)=O,inactive,Liver
ClC2=C(Cl)C3(Cl)[C@H]1CC(Cl)[C@H](Cl)[C@H]1[C@@]2(Cl)[C@]3(Cl)Cl,antagonist,Liver
[Na+].[O-]C(=O)c3cc4OCOc4c2c3c(cc1c2cccc1OC)[N+]([O-])=O,antagonist,Liver
Brc2ccccc2c1ccccc1,agonist,Liver
CS(=O)c1ccc(cc1)c3cc(nn3c2ccc(OC)cc2)C(F)F,agonist,Liver
Cl.O=C(Oc1cc(cc(c1)OC(=O)N(C)C)C(O)CNC(C)(C)C)N(C)C,inactive,Liver
[Na+].[Na+].[O-]C(=O)CCC(=O)O[C@H]4CC[C@]3(C)[C@H]5C(=O)C=C1[C@@](C)(CC[C@@]2(C)CC[C@@](C)(C[C@@H]12)C([O-])=O)[C@]5(C)CC[C@H]3C4(C)C,inactive,Liver
CC(C)(C)SCSP(=S)(OCC)OCC,inactive,Liver
[Na+].[O-]S(=O)(=O)CCO,inactive,Liver
OCC(=O)[C@H]4CC[C@@H]2[C@]4(C)C[C@H](O)[C@@H]1[C@@]3(C)CCC(=O)C=C3CC[C@H]12,antagonist,Liver
Sc1nc2ccccc2s1,inactive,Liver
O=C1C=CSN1C,agonist,Liver
C\C(C)=C\CCC(C)=CC=O,agonist,Liver
Cc1ccccc1,inactive,Liver
[O-][n+]1cccc(c1)c4nnc(COC)n4c2c(Cl)c(Cl)cc3NC(=O)C(=O)Nc23,inactive,Liver
OCCOCCCCCCCCCCCCCCCCCC,inactive,Liver
OC(=O)c1cc(N)ccc1O,inactive,Liver
O=S(=O)(NC(N)=O)c1ccc(Cl)cc1,inactive,Liver
Cn1c(cnc1COC(N)=O)[N+]([O-])=O,inactive,Liver
[Na+].O=C([N-]S(=O)(=O)c1ccccc1C(=O)OC)N2N=C(OCCC)N(C)C2=O,inactive,Liver
NC(=S)C(N)=S,inactive,Liver
O=C(OC)CC(=O)OC,inactive,Liver
O[C@@H](CNC(C)(C)C)c1ccc(O)cc1Cl,inactive,Liver
[Li+].OS(=O)(=O)c1cc(cc(c1)C([O-])=O)C(=O)O,inactive,Liver
Nc1ccccc1C(=O)OCC(O)CO,inactive,Liver
N(=N/c1ccccc1)\c2ccccc2,inactive,Liver
